label,h1_x0,h1_y0,h1_x1,h1_y1,h1_x2,h1_y2,h1_x3,h1_y3,h1_x4,h1_y4,h1_x5,h1_y5,h1_x6,h1_y6,h1_x7,h1_y7,h1_x8,h1_y8,h1_x9,h1_y9,h1_x10,h1_y10,h1_x11,h1_y11,h1_x12,h1_y12,h1_x13,h1_y13,h1_x14,h1_y14,h1_x15,h1_y15,h1_x16,h1_y16,h1_x17,h1_y17,h1_x18,h1_y18,h1_x19,h1_y19,h1_x20,h1_y20,h2_x0,h2_y0,h2_x1,h2_y1,h2_x2,h2_y2,h2_x3,h2_y3,h2_x4,h2_y4,h2_x5,h2_y5,h2_x6,h2_y6,h2_x7,h2_y7,h2_x8,h2_y8,h2_x9,h2_y9,h2_x10,h2_y10,h2_x11,h2_y11,h2_x12,h2_y12,h2_x13,h2_y13,h2_x14,h2_y14,h2_x15,h2_y15,h2_x16,h2_y16,h2_x17,h2_y17,h2_x18,h2_y18,h2_x19,h2_y19,h2_x20,h2_y20
Flower,0.24516129032258063,1.0,0.08602150537634409,0.7788079470198676,0.1010752688172043,0.5973509933774834,0.22365591397849463,0.4728476821192053,0.3634408602150538,0.40794701986754967,0.04946236559139785,0.5337748344370861,0.004301075268817204,0.29271523178807946,0.0,0.1403973509933775,0.012903225806451613,0.011920529801324504,0.24086021505376345,0.5655629139072847,0.30752688172043013,0.2993377483443709,0.37849462365591396,0.1271523178807947,0.42795698924731185,0.0,0.45161290322580644,0.6172185430463576,0.6236559139784946,0.4,0.7311827956989247,0.2543046357615894,0.7956989247311828,0.14172185430463577,0.6473118279569893,0.6834437086092715,0.853763440860215,0.5231788079470199,0.9419354838709677,0.44370860927152317,1.0,0.3708609271523179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.23820224719101124,1.0,0.07640449438202247,0.7764060356652949,0.09662921348314607,0.5912208504801097,0.2247191011235955,0.46776406035665297,0.3707865168539326,0.40329218106995884,0.04269662921348315,0.5294924554183813,0.0022471910112359553,0.2839506172839506,0.0,0.13168724279835392,0.011235955056179775,0.0027434842249657062,0.23820224719101124,0.5610425240054869,0.3146067415730337,0.29492455418381347,0.3842696629213483,0.1262002743484225,0.4337078651685393,0.0,0.451685393258427,0.6145404663923183,0.6179775280898876,0.3936899862825789,0.7258426966292135,0.2496570644718793,0.7910112359550562,0.13854595336076816,0.6494382022471911,0.6790123456790124,0.8471910112359551,0.5212620027434842,0.9370786516853933,0.44170096021947874,1.0,0.37037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.2014218009478673,1.0,0.037914691943127965,0.770893371757925,0.05687203791469194,0.5864553314121037,0.1872037914691943,0.46829971181556196,0.3459715639810427,0.40778097982708933,0.03317535545023697,0.5144092219020173,0.0,0.27521613832853026,0.004739336492890996,0.12536023054755044,0.026066350710900472,0.0,0.23222748815165878,0.5389048991354467,0.31516587677725116,0.2838616714697406,0.3957345971563981,0.1239193083573487,0.4549763033175355,0.008645533141210375,0.4431279620853081,0.5951008645533141,0.6042654028436019,0.38760806916426516,0.7203791469194313,0.2478386167146974,0.7962085308056872,0.14265129682997119,0.6327014218009479,0.6757925072046109,0.8293838862559242,0.5331412103746398,0.9289099526066351,0.4510086455331412,1.0,0.37752161383285304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.18453865336658354,1.0,0.017456359102244388,0.7704918032786885,0.04488778054862843,0.587183308494784,0.18952618453865336,0.47391952309985097,0.3566084788029925,0.4187779433681073,0.0199501246882793,0.5141579731743666,0.0,0.2697466467958271,0.014962593516209476,0.12071535022354694,0.04738154613466334,0.0,0.23192019950124687,0.5365126676602087,0.3266832917705736,0.28017883755588674,0.40648379052369077,0.12369597615499255,0.4713216957605985,0.011922503725782414,0.4488778054862843,0.5901639344262295,0.6234413965087282,0.37555886736214605,0.7381546134663342,0.2429210134128167,0.8129675810473815,0.14307004470938897,0.6408977556109726,0.6676602086438153,0.8403990024937655,0.5245901639344263,0.9351620947630923,0.4456035767511177,1.0,0.37555886736214605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.16709511568123395,1.0,0.0,0.7733537519142419,0.028277634961439587,0.5895865237366003,0.16966580976863754,0.4686064318529862,0.3341902313624679,0.40735068912710565,0.02056555269922879,0.5191424196018377,0.007712082262210797,0.27411944869831545,0.02313624678663239,0.12404287901990811,0.05398457583547558,0.0,0.23393316195372751,0.5421133231240429,0.34190231362467866,0.28024502297090353,0.4241645244215938,0.12098009188361408,0.48586118251928023,0.0015313935681470138,0.4498714652956298,0.5941807044410413,0.6323907455012854,0.37519142419601836,0.7455012853470437,0.24042879019908117,0.8149100257069408,0.1362940275650842,0.6401028277634961,0.667687595712098,0.8483290488431876,0.5191424196018377,0.9383033419023136,0.43950995405819293,1.0,0.3675344563552833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.17357512953367876,1.0,0.0,0.7829457364341085,0.010362694300518135,0.6,0.11398963730569948,0.46511627906976744,0.23834196891191708,0.386046511627907,0.02849740932642487,0.5209302325581395,0.023316062176165803,0.27906976744186046,0.02849740932642487,0.12558139534883722,0.04922279792746114,0.0,0.22797927461139897,0.5519379844961241,0.34196891191709844,0.2868217054263566,0.4326424870466321,0.12248062015503876,0.4948186528497409,0.0,0.44041450777202074,0.6062015503875969,0.6347150259067358,0.3829457364341085,0.7564766839378239,0.24496124031007752,0.8367875647668394,0.13953488372093023,0.6269430051813472,0.6790697674418604,0.8393782383419689,0.524031007751938,0.9326424870466321,0.4418604651162791,1.0,0.36589147286821705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.2066326530612245,1.0,0.025510204081632654,0.792778649921507,0.0,0.609105180533752,0.04846938775510204,0.4599686028257457,0.10714285714285714,0.3642072213500785,0.04846938775510204,0.5306122448979592,0.04336734693877551,0.28100470957613816,0.05102040816326531,0.1271585557299843,0.07653061224489796,0.0,0.25510204081632654,0.5604395604395604,0.37755102040816324,0.29199372056514916,0.4642857142857143,0.1271585557299843,0.5255102040816326,0.004709576138147566,0.46683673469387754,0.6169544740973313,0.6607142857142857,0.3940345368916798,0.7755102040816326,0.2543171114599686,0.8469387755102041,0.14913657770800628,0.6454081632653061,0.6860282574568289,0.8520408163265306,0.5306122448979592,0.9387755102040817,0.4489795918367347,1.0,0.3751962323390895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.30227272727272725,1.0,0.12954545454545455,0.808,0.05909090909090909,0.6256,0.031818181818181815,0.464,0.0,0.3296,0.18863636363636363,0.5296,0.18636363636363637,0.2768,0.19545454545454546,0.1232,0.21363636363636362,0.0,0.35909090909090907,0.5632,0.47954545454545455,0.2928,0.5568181818181818,0.1248,0.6022727272727273,0.0016,0.5340909090909091,0.6224,0.7136363636363636,0.3984,0.8136363636363636,0.2528,0.8704545454545455,0.1408,0.6886363636363636,0.7008,0.8818181818181818,0.5424,0.9590909090909091,0.4544,1.0,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.31519274376417233,1.0,0.12698412698412698,0.8170144462279294,0.05668934240362812,0.6340288924558587,0.034013605442176874,0.47030497592295345,0.0,0.3451043338683788,0.19727891156462585,0.5409309791332263,0.19501133786848074,0.27929373996789725,0.21315192743764172,0.12199036918138041,0.24489795918367346,0.0,0.3786848072562358,0.5714285714285714,0.4988662131519274,0.2953451043338684,0.5782312925170068,0.12841091492776885,0.6281179138321995,0.008025682182985553,0.5578231292517006,0.6276083467094703,0.7256235827664399,0.39807383627608345,0.8276643990929705,0.2536115569823435,0.8843537414965986,0.14446227929373998,0.7074829931972789,0.7014446227929374,0.891156462585034,0.5425361155698234,0.9614512471655329,0.4510433386837881,1.0,0.36918138041733545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.34573304157549234,1.0,0.16192560175054704,0.8173076923076923,0.08315098468271334,0.6282051282051282,0.0525164113785558,0.46474358974358976,0.0,0.3333333333333333,0.24070021881838075,0.5352564102564102,0.24945295404814005,0.28525641025641024,0.2713347921225383,0.1346153846153846,0.3041575492341357,0.01282051282051282,0.42669584245076586,0.5657051282051282,0.5536105032822757,0.29967948717948717,0.6323851203501094,0.1330128205128205,0.6849015317286652,0.0,0.5951859956236324,0.6282051282051282,0.7636761487964989,0.41025641025641024,0.8555798687089715,0.2644230769230769,0.9015317286652079,0.14903846153846154,0.7330415754923414,0.7083333333333334,0.9015317286652079,0.5512820512820513,0.9715536105032823,0.46153846153846156,1.0,0.3814102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.35698924731182796,1.0,0.17634408602150536,0.819935691318328,0.09032258064516129,0.6270096463022508,0.04946236559139785,0.45980707395498394,0.0,0.33440514469453375,0.24731182795698925,0.5434083601286174,0.24946236559139784,0.2845659163987138,0.26666666666666666,0.1302250803858521,0.2967741935483871,0.00482315112540193,0.4236559139784946,0.5755627009646302,0.5505376344086022,0.3022508038585209,0.6301075268817204,0.13183279742765272,0.6795698924731183,0.0,0.5913978494623656,0.6366559485530546,0.7591397849462366,0.40836012861736337,0.8494623655913979,0.25884244372990356,0.896774193548387,0.14469453376205788,0.7311827956989247,0.7138263665594855,0.8989247311827957,0.5498392282958199,0.967741935483871,0.45819935691318325,1.0,0.3778135048231511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.35714285714285715,1.0,0.16883116883116883,0.8137254901960784,0.08874458874458875,0.6225490196078431,0.05194805194805195,0.45588235294117646,0.0,0.32516339869281047,0.2510822510822511,0.5261437908496732,0.25757575757575757,0.27124183006535946,0.27056277056277056,0.12091503267973856,0.2922077922077922,0.0,0.4329004329004329,0.5620915032679739,0.5562770562770563,0.29411764705882354,0.6298701298701299,0.13071895424836602,0.6666666666666666,0.004901960784313725,0.5995670995670995,0.6258169934640523,0.7705627705627706,0.40032679738562094,0.8614718614718615,0.2581699346405229,0.9047619047619048,0.14869281045751634,0.7380952380952381,0.704248366013072,0.9069264069264069,0.5359477124183006,0.974025974025974,0.4444444444444444,1.0,0.3611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.36774193548387096,1.0,0.17634408602150536,0.8130081300813008,0.08817204301075268,0.6227642276422765,0.053763440860215055,0.45203252032520325,0.0,0.3170731707317073,0.24731182795698925,0.5447154471544715,0.25806451612903225,0.2861788617886179,0.2752688172043011,0.13008130081300814,0.3010752688172043,0.0032520325203252032,0.4258064516129032,0.5821138211382114,0.5634408602150538,0.3056910569105691,0.6451612903225806,0.13333333333333333,0.6860215053763441,0.0,0.5978494623655914,0.6439024390243903,0.7784946236559139,0.4065040650406504,0.8688172043010752,0.25691056910569104,0.9118279569892473,0.14146341463414633,0.7419354838709677,0.71869918699187,0.9139784946236559,0.5414634146341464,0.9763440860215054,0.44878048780487806,1.0,0.36260162601626017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.36363636363636365,1.0,0.170995670995671,0.8106796116504854,0.08658008658008658,0.6213592233009708,0.05411255411255411,0.45145631067961167,0.0,0.313915857605178,0.24675324675324675,0.540453074433657,0.2597402597402597,0.28317152103559873,0.2748917748917749,0.127831715210356,0.2987012987012987,0.003236245954692557,0.43073593073593075,0.5776699029126213,0.564935064935065,0.3058252427184466,0.6406926406926406,0.1343042071197411,0.6731601731601732,0.0,0.6038961038961039,0.6375404530744336,0.7835497835497836,0.4045307443365696,0.8722943722943723,0.255663430420712,0.9134199134199135,0.1423948220064725,0.7424242424242424,0.7103559870550162,0.9155844155844156,0.5372168284789643,0.9761904761904762,0.44660194174757284,1.0,0.36084142394822005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.3642241379310345,1.0,0.17456896551724138,0.8146964856230032,0.08836206896551724,0.6261980830670927,0.05603448275862069,0.45686900958466453,0.0,0.3210862619808307,0.24568965517241378,0.5447284345047924,0.25646551724137934,0.29073482428115016,0.27155172413793105,0.13738019169329074,0.2952586206896552,0.011182108626198083,0.42887931034482757,0.5830670926517572,0.5581896551724138,0.3146964856230032,0.6336206896551724,0.14057507987220447,0.6745689655172413,0.0,0.6012931034482759,0.6421725239616614,0.7737068965517241,0.41373801916932906,0.8663793103448276,0.26996805111821087,0.9137931034482759,0.15654952076677317,0.7392241379310345,0.7124600638977636,0.9094827586206896,0.5399361022364217,0.9741379310344828,0.4520766773162939,1.0,0.36900958466453676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.36147186147186144,1.0,0.17316017316017315,0.8071895424836601,0.08658008658008658,0.6127450980392157,0.05627705627705628,0.4395424836601307,0.0,0.30718954248366015,0.24891774891774893,0.5408496732026143,0.2597402597402597,0.28431372549019607,0.2748917748917749,0.12745098039215685,0.29653679653679654,0.0,0.42857142857142855,0.5800653594771242,0.5606060606060606,0.3088235294117647,0.6406926406926406,0.13725490196078433,0.6818181818181818,0.004901960784313725,0.6017316017316018,0.6421568627450981,0.7835497835497836,0.40522875816993464,0.8744588744588745,0.2565359477124183,0.9155844155844156,0.1437908496732026,0.7424242424242424,0.7124183006535948,0.9177489177489178,0.5408496732026143,0.9761904761904762,0.4493464052287582,1.0,0.36437908496732024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.34811529933481156,1.0,0.15521064301552107,0.8113821138211382,0.07317073170731707,0.616260162601626,0.04434589800443459,0.44227642276422763,0.0,0.3040650406504065,0.2394678492239468,0.5398373983739837,0.2616407982261641,0.2845528455284553,0.2771618625277162,0.12682926829268293,0.29933481152993346,0.0,0.42350332594235035,0.5804878048780487,0.5720620842572062,0.3089430894308943,0.6585365853658537,0.13821138211382114,0.6984478935698448,0.00975609756097561,0.5986696230598669,0.6439024390243903,0.7893569844789357,0.408130081300813,0.88470066518847,0.2601626016260163,0.9246119733924612,0.14796747967479676,0.7361419068736141,0.7219512195121951,0.917960088691796,0.5430894308943089,0.9800443458980045,0.44878048780487806,1.0,0.36910569105691055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.2853828306264501,1.0,0.10208816705336426,0.817741935483871,0.03248259860788863,0.632258064516129,0.025522041763341066,0.47096774193548385,0.0,0.3419354838709677,0.21577726218097448,0.5225806451612903,0.2668213457076566,0.2661290322580645,0.3039443155452436,0.11451612903225807,0.33642691415313225,0.0,0.4013921113689095,0.5645161290322581,0.5707656612529002,0.3016129032258065,0.6705336426914154,0.14516129032258066,0.728538283062645,0.03064516129032258,0.5730858468677494,0.632258064516129,0.7749419953596288,0.41774193548387095,0.8863109048723898,0.2870967741935484,0.9443155452436195,0.18548387096774194,0.7053364269141531,0.7225806451612903,0.8932714617169374,0.5693548387096774,0.9675174013921114,0.49032258064516127,1.0,0.4241935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.23261390887290168,1.0,0.05275779376498801,0.8099838969404187,0.0,0.6280193236714976,0.02158273381294964,0.46859903381642515,0.02877697841726619,0.3462157809983897,0.19424460431654678,0.5056360708534622,0.26139088729016785,0.2560386473429952,0.2973621103117506,0.10950080515297907,0.33093525179856115,0.0,0.38369304556354916,0.5491143317230274,0.5563549160671463,0.2914653784219002,0.657074340527578,0.14492753623188406,0.7170263788968825,0.040257648953301126,0.5563549160671463,0.6167471819645732,0.7673860911270983,0.4025764895330113,0.8872901678657075,0.2785829307568438,0.9592326139088729,0.19001610305958133,0.6834532374100719,0.7053140096618358,0.8729016786570744,0.5571658615136876,0.9520383693045563,0.49114331723027377,1.0,0.43800322061191627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.2107843137254902,1.0,0.03431372549019608,0.8139904610492846,0.0,0.6327503974562798,0.02696078431372549,0.4737678855325914,0.031862745098039214,0.35294117647058826,0.17401960784313725,0.5023847376788553,0.24019607843137256,0.2527821939586645,0.28921568627450983,0.10810810810810811,0.3333333333333333,0.0,0.36519607843137253,0.5421303656597775,0.5514705882352942,0.28298887122416533,0.6617647058823529,0.14308426073131955,0.7328431372549019,0.04292527821939587,0.5416666666666666,0.6089030206677265,0.7696078431372549,0.40540540540540543,0.8995098039215687,0.287758346581876,0.9730392156862745,0.20190779014308427,0.678921568627451,0.6947535771065183,0.8725490196078431,0.56120826709062,0.9534313725490197,0.49920508744038156,1.0,0.4467408585055644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.19471153846153846,1.0,0.03125,0.8060413354531002,0.0,0.6279809220985691,0.028846153846153848,0.4737678855325914,0.03365384615384615,0.35135135135135137,0.1778846153846154,0.4960254372019078,0.2548076923076923,0.25119236883942764,0.30288461538461536,0.10651828298887123,0.34615384615384615,0.0,0.3605769230769231,0.5389507154213037,0.5456730769230769,0.2893481717011129,0.65625,0.151033386327504,0.7259615384615384,0.05246422893481717,0.5336538461538461,0.6089030206677265,0.7596153846153846,0.4149443561208267,0.8894230769230769,0.3004769475357711,0.96875,0.2178060413354531,0.6586538461538461,0.699523052464229,0.8533653846153846,0.5786963434022258,0.9423076923076923,0.519872813990461,1.0,0.465818759936407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.1855421686746988,1.0,0.021686746987951807,0.8067092651757188,0.0,0.6246006389776357,0.03614457831325301,0.46645367412140576,0.03132530120481928,0.3466453674121406,0.1686746987951807,0.5,0.24819277108433735,0.2507987220447284,0.30120481927710846,0.10702875399361023,0.3493975903614458,0.0,0.3542168674698795,0.5415335463258786,0.5445783132530121,0.28434504792332266,0.6578313253012048,0.14217252396166133,0.727710843373494,0.04313099041533546,0.5277108433734939,0.610223642172524,0.7590361445783133,0.41054313099041534,0.891566265060241,0.2955271565495208,0.9710843373493976,0.21565495207667731,0.655421686746988,0.6996805111821086,0.8578313253012049,0.5798722044728435,0.946987951807229,0.5191693290734825,1.0,0.4680511182108626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.1848341232227488,1.0,0.023696682464454975,0.7987220447284346,0.0,0.6166134185303515,0.037914691943127965,0.45686900958466453,0.04265402843601896,0.33226837060702874,0.17061611374407584,0.4952076677316294,0.2559241706161137,0.24920127795527156,0.3104265402843602,0.10543130990415335,0.35545023696682465,0.0,0.35308056872037913,0.5383386581469649,0.542654028436019,0.28115015974440893,0.6563981042654028,0.1389776357827476,0.7227488151658767,0.04472843450479233,0.523696682464455,0.6070287539936102,0.7630331753554502,0.40894568690095845,0.8909952606635071,0.2955271565495208,0.966824644549763,0.21725239616613418,0.6492890995260664,0.7012779552715654,0.8625592417061612,0.5718849840255591,0.9502369668246445,0.5143769968051118,1.0,0.46485623003194887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.13691931540342298,1.0,0.0,0.7745571658615137,0.014669926650366748,0.5974235104669887,0.097799511002445,0.46215780998389694,0.19070904645476772,0.3832528180354267,0.13447432762836187,0.48792270531400966,0.2371638141809291,0.2431561996779388,0.30073349633251834,0.10305958132045089,0.35207823960880197,0.0,0.33251833740831294,0.5314009661835749,0.5256723716381418,0.28019323671497587,0.6430317848410758,0.14009661835748793,0.7188264058679706,0.04508856682769726,0.508557457212714,0.605475040257649,0.7506112469437652,0.4138486312399356,0.8875305623471883,0.3027375201288245,0.9682151589242054,0.22544283413848631,0.6405867970660146,0.7004830917874396,0.8581907090464548,0.5877616747181964,0.9511002444987775,0.5314009661835749,1.0,0.47987117552334946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.12561576354679804,1.0,0.0,0.7617504051863857,0.06403940886699508,0.5753646677471637,0.21182266009852216,0.46353322528363045,0.3694581280788177,0.4100486223662885,0.1206896551724138,0.4878444084278768,0.21921182266009853,0.24473257698541329,0.2881773399014778,0.1053484602917342,0.35467980295566504,0.0,0.31527093596059114,0.5332252836304701,0.5073891625615764,0.2820097244732577,0.6280788177339901,0.13776337115072934,0.7192118226600985,0.03889789303079417,0.49261083743842365,0.6077795786061588,0.7389162561576355,0.41491085899513774,0.874384236453202,0.30307941653160453,0.9605911330049262,0.2252836304700162,0.6280788177339901,0.7050243111831442,0.8522167487684729,0.5850891410048622,0.9433497536945813,0.5283630470016207,1.0,0.47649918962722854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.10526315789473684,1.0,0.0,0.7649918962722853,0.07631578947368421,0.5850891410048622,0.24210526315789474,0.4846029173419773,0.4131578947368421,0.44246353322528365,0.08157894736842106,0.48946515397082657,0.17105263157894737,0.24473257698541329,0.2394736842105263,0.10372771474878444,0.3026315789473684,0.0,0.28157894736842104,0.5316045380875203,0.4710526315789474,0.27228525121555913,0.5921052631578947,0.12965964343598055,0.6815789473684211,0.03403565640194489,0.47368421052631576,0.6029173419773096,0.7263157894736842,0.39546191247974066,0.868421052631579,0.28038897893030795,0.9578947368421052,0.1993517017828201,0.6289473684210526,0.6969205834683955,0.8447368421052631,0.5591572123176661,0.9421052631578948,0.4959481361426256,1.0,0.44246353322528365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.0968586387434555,1.0,0.0,0.7641357027463651,0.06544502617801047,0.5799676898222941,0.2198952879581152,0.4717285945072698,0.387434554973822,0.42164781906300486,0.049738219895287955,0.4894991922455573,0.12303664921465969,0.24717285945072698,0.18324607329842932,0.10662358642972536,0.24345549738219896,0.0,0.2356020942408377,0.5331179321486268,0.4162303664921466,0.27140549273021003,0.5418848167539267,0.12277867528271405,0.6387434554973822,0.01938610662358643,0.4293193717277487,0.6042003231017771,0.6675392670157068,0.3893376413570275,0.8141361256544503,0.27140549273021003,0.9109947643979057,0.1841680129240711,0.599476439790576,0.6946688206785138,0.819371727748691,0.5541195476575121,0.9267015706806283,0.4862681744749596,1.0,0.42487883683360256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.09158415841584158,1.0,0.0,0.7702909647779479,0.05198019801980198,0.5849923430321593,0.19801980198019803,0.47166921898928027,0.35148514851485146,0.4165390505359878,0.027227722772277228,0.5053598774885145,0.05693069306930693,0.28024502297090353,0.09158415841584158,0.14548238897396631,0.13613861386138615,0.03522205206738132,0.1782178217821782,0.5497702909647779,0.32425742574257427,0.29096477794793263,0.43316831683168316,0.12404287901990811,0.5198019801980198,0.0,0.35148514851485146,0.6186830015313936,0.5693069306930693,0.41347626339969373,0.7103960396039604,0.28483920367534454,0.806930693069307,0.17917304747320062,0.5247524752475248,0.7075038284839203,0.7747524752475248,0.5650842266462481,0.905940594059406,0.4992343032159265,1.0,0.4333843797856049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.10653753026634383,1.0,0.0,0.7742424242424243,0.05084745762711865,0.5878787878787879,0.1937046004842615,0.4712121212121212,0.34624697336561744,0.41363636363636364,0.026634382566585957,0.5106060606060606,0.048426150121065374,0.2878787878787879,0.0774818401937046,0.15,0.11380145278450363,0.03787878787878788,0.1694915254237288,0.5575757575757576,0.3099273607748184,0.3,0.41646489104116224,0.12878787878787878,0.49878934624697335,0.0,0.3389830508474576,0.6287878787878788,0.5569007263922519,0.42272727272727273,0.6924939467312349,0.2909090909090909,0.7893462469733656,0.18636363636363637,0.513317191283293,0.7121212121212122,0.7699757869249395,0.5666666666666667,0.9007263922518159,0.4984848484848485,1.0,0.4303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower,0.10114942528735632,1.0,0.0,0.7669753086419753,0.05057471264367816,0.5787037037037037,0.18850574712643678,0.46296296296296297,0.3310344827586207,0.4027777777777778,0.013793103448275862,0.5077160493827161,0.0022988505747126436,0.27469135802469136,0.027586206896551724,0.12654320987654322,0.07126436781609195,0.006172839506172839,0.14482758620689656,0.5555555555555556,0.21839080459770116,0.30246913580246915,0.2896551724137931,0.13117283950617284,0.34942528735632183,0.0,0.31264367816091954,0.625,0.4942528735632184,0.41203703703703703,0.6183908045977011,0.26851851851851855,0.7103448275862069,0.15123456790123457,0.48735632183908045,0.7052469135802469,0.7379310344827587,0.5601851851851852,0.8850574712643678,0.48919753086419754,1.0,0.4228395061728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
